,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
306735,9426888,Stølen,Stolen,"Stolen,Stølen",61.557790000000004,7.3028,S,FRM,NO,,46.0,4644.0,,,0,,355,Europe/Oslo,2019-12-12
306750,9426903,Stølen,Stolen,"Stolen,Stølen",61.50492,6.985710000000001,S,FRM,NO,,46.0,4644.0,,,0,,380,Europe/Oslo,2019-12-12
311276,9431475,Stølen,Stolen,"Stolen,Stølen",62.696459999999995,6.68421,S,FRM,NO,,8.0,1506.0,,,0,,-9999,Europe/Oslo,2019-12-12
311309,9431510,Longvastølen,Longvastolen,"Longvastolen,Longvastølen,Stolen,Stølen",62.659259999999996,6.2932,S,FRM,NO,,8.0,1507.0,,,0,,30,Europe/Oslo,2019-12-12
311399,9431601,Stølen,Stolen,"Stolen,Stølen",62.564130000000006,6.27813,S,FRM,NO,,8.0,1507.0,,,0,,-9999,Europe/Oslo,2019-12-12
311976,9432178,Stølen,Stolen,"Stolen,Stølen",62.64195,9.50267,S,FRM,NO,,21.0,5021.0,,,0,,900,Europe/Oslo,2018-05-08
312004,9432206,Stølen,Stolen,"Breesstolen,Breesstølen,Stolen,Stølen",62.61104,9.46841,S,FRM,NO,,21.0,5021.0,,,0,,560,Europe/Oslo,2018-05-08
312136,9432338,Stølen,Stolen,"Stolen,Stølen",62.724990000000005,9.87438,S,FRM,NO,,21.0,5022.0,,,0,,600,Europe/Oslo,2018-05-08
312518,9432720,Stølen,Stolen,"Stolen,Stølen",62.7663,6.46721,S,FRM,NO,,8.0,1507.0,,,0,,1,Europe/Oslo,2019-12-12
313024,9433226,Stølen,Stolen,"Stolen,Stølen",62.86029,7.26801,S,FRM,NO,,8.0,1579.0,,,0,,160,Europe/Oslo,2019-12-12
315275,9435479,Stølen,Stolen,"Stolen,Stølen",63.36829,7.875560000000001,S,FRM,NO,,8.0,1573.0,,,0,,-9999,Europe/Oslo,2014-09-04
315500,9435704,Stølen,Stolen,"Stolen,Stølen",63.406240000000004,8.90472,S,FRM,NO,,21.0,5055.0,,,0,,-9999,Europe/Oslo,2019-12-12
319669,9439881,Stølen,Stolen,"Stolen,Stølen",58.101969999999994,6.9328,S,FRM,NO,,42.0,4206.0,,,0,,43,Europe/Oslo,2019-12-12
321796,9442030,Stølen,Stolen,"Stolen,Stølen",58.862930000000006,5.9801,S,FRM,NO,,14.0,1108.0,,,0,,167,Europe/Oslo,2019-12-12
321947,9442181,Stolen,Stolen,Stolen,58.54263,6.21401,S,FRM,NO,,14.0,1101.0,,,0,,172,Europe/Oslo,2014-09-05
324068,9444302,Stølen,Stolen,"Stolen,Stølen",58.99779,5.62648,S,FRM,NO,,14.0,1127.0,,,0,,31,Europe/Oslo,2014-09-05
324941,9445180,Stølen,Stolen,"Stolen,Stølen",59.56119,5.41922,S,FRM,NO,,46.0,4612.0,,,0,,32,Europe/Oslo,2019-12-12
325939,9446179,Stølen,Stolen,"Stolen,Stølen",58.343419999999995,6.2500599999999995,S,FRM,NO,,14.0,1111.0,,,0,,83,Europe/Oslo,2014-09-05
327533,9447775,Stølen,Stolen,"Stolen,Stølen",59.68747,5.4794,S,FRM,NO,,46.0,4612.0,,,0,,48,Europe/Oslo,2019-12-12
328200,9448442,Stølen,Stolen,"Stolen,Stølen",60.33635,5.66094,S,FRM,NO,,46.0,4623.0,,,0,,-9999,Europe/Oslo,2019-12-12
333147,9453391,Stølen,Stolen,"Stolen,Stølen",59.22205,5.400530000000001,S,FRM,NO,,14.0,1145.0,,,0,,65,Europe/Oslo,2014-09-05
333506,9453750,Stølen,Stolen,"Stolen,Stølen",61.21226,7.13236,S,FRM,NO,,46.0,4640.0,,,0,,80,Europe/Oslo,2019-12-12
336257,9456509,Stølen,Stolen,"Stolen,Stølen",62.525180000000006,6.11313,S,FRM,NO,,8.0,1532.0,,,0,,-9999,Europe/Oslo,2014-09-05
336446,9456698,Stølen,Stolen,"Stolen,Stølen",62.25045,7.17501,S,FRM,NO,,8.0,1578.0,,,0,,560,Europe/Oslo,2019-12-12
336504,9456756,Stølen,Stolen,"Stolen,Stølen",62.3437,6.5724800000000005,S,FRM,NO,,8.0,1528.0,,,0,,1,Europe/Oslo,2014-09-05
337698,9457953,Stølen,Stolen,"Stolen,Stølen",60.256159999999994,5.6011,S,FRM,NO,,46.0,4624.0,,,0,,140,Europe/Oslo,2019-12-12
341297,9461553,Stølen,Stolen,"Stolen,Stølen",59.734919999999995,5.9429,S,FRM,NO,,46.0,4611.0,,,0,,39,Europe/Oslo,2019-12-12
342364,9462622,Stølen,Stolen,"Stolen,Stølen",60.810030000000005,5.00183,S,FRM,NO,,46.0,4632.0,,,0,,3,Europe/Oslo,2019-12-12
347820,9468082,Stølen,Stolen,"Stolen,Stølen",62.329969999999996,5.71439,S,FRM,NO,,8.0,1515.0,,,0,,80,Europe/Oslo,2014-09-05
348258,9468520,Stølen,Stolen,"Stolen,Stølen",67.66335,12.685839999999999,S,FRM,NO,,9.0,1857.0,,,0,,3,Europe/Oslo,2014-09-05
349422,9469685,Stølen,Stolen,"Stolen,Stølen",59.43597,5.5618,S,FRM,NO,,14.0,1146.0,,,0,,39,Europe/Oslo,2014-09-05
349712,9469975,Stølen,Stolen,"Stolen,Stølen",59.18536999999999,5.82459,S,FRM,NO,,14.0,1103.0,,,0,,43,Europe/Oslo,2019-12-12
350397,9470692,Stølen,Stolen,"Stolen,Stølen",59.05684,5.97611,S,FRM,NO,,14.0,1130.0,,,0,,113,Europe/Oslo,2014-09-06
350583,9470878,Stølen,Stolen,"Stolen,Stølen",59.38851999999999,6.00924,S,FRM,NO,,14.0,1134.0,,,0,,35,Europe/Oslo,2014-09-06
351620,9471916,Stølen,Stolen,"Stolen,Stølen",59.47951,5.66744,S,FRM,NO,,14.0,1160.0,,,0,,72,Europe/Oslo,2014-09-06
351877,9472177,Stølen,Stolen,"Stolen,Stølen",59.55594,5.67382,S,FRM,NO,,14.0,1160.0,,,0,,164,Europe/Oslo,2014-09-06
360183,9480501,Stølen,Stolen,"Stolen,Stølen",58.67634,5.61384,S,FRM,NO,,14.0,1119.0,,,0,,12,Europe/Oslo,2014-09-06
365735,9486143,Stølen,Stolen,"Stolen,Stølen",58.49207,5.8112,S,FRM,NO,,14.0,1119.0,,,0,,5,Europe/Oslo,2014-09-07
366139,9486547,"Stølen,in","Stolen,in","Stolen in,Stølen in",58.20012,6.732260000000001,S,FRM,NO,,42.0,4206.0,,,0,,225,Europe/Oslo,2019-12-12
366176,9486584,Eikelistølen,Eikelistolen,"Eikelistolen,Eikelistølen,Stolen,Stølen",58.464819999999996,6.19,S,FRM,NO,,14.0,1101.0,,,0,,202,Europe/Oslo,2014-09-07
366316,9486724,Stølen,Stolen,"Stolen,Stølen",59.267140000000005,5.31516,S,FRM,NO,,14.0,1149.0,,,0,,34,Europe/Oslo,2014-09-07
366419,9486827,Stølen,Stolen,"Stolen,Stølen",59.336490000000005,5.701890000000001,S,FRM,NO,,14.0,1146.0,,,0,,45,Europe/Oslo,2014-09-07
366445,9486853,Stølen,Stolen,"Stolen,Stølen",59.279959999999996,5.54381,S,FRM,NO,,14.0,1146.0,,,0,,8,Europe/Oslo,2014-09-07
366535,9486943,Stølen,Stolen,"Stolen,Stølen",59.34658,5.87525,S,FRM,NO,,14.0,1146.0,,,0,,16,Europe/Oslo,2014-09-07
370038,9490446,Stølen,Stolen,"Stolen,Stoylen,Stølen,Støylen",59.736830000000005,7.60819,S,FRM,NO,,38.0,3825.0,,,0,,560,Europe/Oslo,2019-12-12
373419,9493830,Stølen,Stolen,"Stolen,Stølen",59.98056,6.01267,S,FRM,NO,,46.0,4617.0,,,0,,12,Europe/Oslo,2019-12-12
374223,9494634,Stølen,Stolen,"Stolen,Stølen",58.311809999999994,8.10711,S,FRM,NO,,42.0,4216.0,,,0,,299,Europe/Oslo,2019-12-12
375639,9496166,Stølen,Stolen,"Stolen,Stølen",58.393190000000004,8.50111,S,FRM,NO,,42.0,4202.0,,,0,,58,Europe/Oslo,2019-12-12
376132,9496947,Stølen,Stolen,"Stolen,Stølen",60.166019999999996,5.6571,S,FRM,NO,,46.0,4624.0,,,0,,20,Europe/Oslo,2019-12-12
376319,9497313,Stølen,Stolen,"Stolen,Stølen",60.00444,5.8634900000000005,S,FRM,NO,,46.0,4617.0,,,0,,40,Europe/Oslo,2019-12-12
379752,9502894,Stølen,Stolen,"Stolen,Stølen",57.98347,7.53315,S,FRM,NO,,42.0,4205.0,,,0,,7,Europe/Oslo,2019-12-12
381870,9536876,Stølen,Stolen,"Stolen,Stølen",58.07294,7.75188,P,PPL,NO,,42.0,4204.0,,,0,,9,Europe/Oslo,2019-12-12
381929,9536937,Stølen,Stolen,"Stolen,Stølen",58.22985,7.87472,P,PPL,NO,,42.0,4204.0,,,0,,211,Europe/Oslo,2019-12-12
386293,9543827,Stølen,Stolen,"Stolen,Stølen",58.09706,7.73451,H,MRSH,NO,,42.0,4204.0,,,0,,4,Europe/Oslo,2019-12-12
402276,9559924,Stølen,Stolen,"Stolen,Stølen",58.52523000000001,6.910710000000001,H,MRSH,NO,,42.0,4227.0,,,0,,233,Europe/Oslo,2019-12-12
450138,9608435,Stolen,Stolen,Stolen,59.09575,10.8303,H,INLT,NO,,30.0,3011.0,,,0,,-9999,Europe/Oslo,2019-12-12
458214,9652591,Stølen,Stolen,"Stolen,Stølen",62.643390000000004,6.53477,T,HLL,NO,,8.0,1506.0,,,0,,3,Europe/Oslo,2019-12-12
458877,9653254,Stølen,Stolen,"Stolen,Stølen",58.31142,6.88523,T,HLL,NO,,42.0,4227.0,,,0,,389,Europe/Oslo,2019-12-12
461304,9655759,Stølen,Stolen,"Stolen,Stølen",62.59584,6.6377,T,HLL,NO,,8.0,1507.0,,,0,,320,Europe/Oslo,2019-12-12
462621,9657082,Stølen,Stolen,"Stolen,Stølen",62.79781,8.77473,T,HLL,NO,,8.0,1566.0,,,0,,120,Europe/Oslo,2014-10-09
466125,9660595,Stølen,Stolen,"Stolen,Stølen",58.480090000000004,6.7088600000000005,T,HLL,NO,,42.0,4207.0,,,0,,393,Europe/Oslo,2019-12-12
479288,9693305,Stølen,Stolen,"Stolen,Stølen",58.39561,6.1967300000000005,T,HLL,NO,,14.0,1111.0,,,0,,182,Europe/Oslo,2014-10-10
480550,9694633,Stolen,Stolen,Stolen,60.92994,6.8853100000000005,T,PT,NO,,46.0,4641.0,,,0,,600,Europe/Oslo,2019-12-12
482902,9696987,Stolen,Stolen,Stolen,59.29703000000001,4.87565,T,PT,NO,,14.0,1151.0,,,0,,3,Europe/Oslo,2014-10-12
486176,9700261,Stolen,Stolen,Stolen,62.65908,6.24413,T,PT,NO,,8.0,1507.0,,,0,,1,Europe/Oslo,2019-12-12
489982,9704073,Stolen,Stolen,Stolen,60.28069,5.09095,T,PT,NO,,46.0,4626.0,,,0,,-9999,Europe/Oslo,2019-12-12
492790,9706912,Stølen,Stolen,"Stolen,Stølen",69.14754,17.62186,T,PT,NO,,54.0,5421.0,,,0,,-9999,Europe/Oslo,2019-12-12
501807,9715930,Stolen,Stolen,Stolen,58.06587,7.81548,T,RK,NO,,42.0,4204.0,,,0,,-9999,Europe/Oslo,2019-12-12
508606,9722730,Stolen,Stolen,Stolen,58.39506,6.02265,T,RK,NO,,14.0,1101.0,,,0,,7,Europe/Oslo,2014-10-13
523643,9737808,Stølen,Stolen,"Stolen,Stølen",58.43751999999999,7.24909,T,VAL,NO,,42.0,4226.0,,,0,,359,Europe/Oslo,2019-12-12
578535,9822155,Stølen,Stolen,"Stolen,Stølen",60.667359999999995,8.55949,S,FRM,NO,,30.0,3043.0,,,0,,860,Europe/Oslo,2019-12-12
578536,9822156,Stølen,Stolen,"Stolen,Stølen",60.6625,8.55154,S,FRM,NO,,30.0,3043.0,,,0,,674,Europe/Oslo,2019-12-12
579363,9822983,Stølen,Stolen,"Stolen,Stølen",62.65461,6.21787,S,FRM,NO,,8.0,1507.0,,,0,,80,Europe/Oslo,2019-12-12
579455,9823075,Stølen,Stolen,"Mjolkstolen,Mjølkstølen,Stolen,Stølen",62.99802,7.28252,S,FRM,NO,,8.0,1579.0,,,0,,20,Europe/Oslo,2019-12-12
580674,9824294,Stølen,Stolen,"Stolen,Stølen",58.22999,7.87465,S,FRM,NO,,42.0,4204.0,,,0,,211,Europe/Oslo,2019-12-12
581227,9824847,Stølen,Stolen,"Stolen,Stølen",62.62124,6.21314,S,FRM,NO,,8.0,1507.0,,,0,,1,Europe/Oslo,2019-12-12
581687,9825307,Stølen,Stolen,"Stolen,Stølen",58.499230000000004,6.86124,S,FRM,NO,,42.0,4207.0,,,0,,412,Europe/Oslo,2019-12-12
581688,9825308,Stølen,Stolen,"Stolen,Stølen",58.47809,6.831289999999999,S,FRM,NO,,42.0,4207.0,,,0,,358,Europe/Oslo,2019-12-12
583127,9826747,Stølen,Stolen,"Stolen,Stølen",58.367219999999996,6.10273,S,FRM,NO,,14.0,1101.0,,,0,,9,Europe/Oslo,2014-11-10
585822,9830957,Stølen,Stolen,"Stolen,Stølen",61.17596999999999,5.13172,S,FRM,NO,,46.0,4637.0,,,0,,260,Europe/Oslo,2019-12-12
586704,9831867,Stølen,Stolen,"Stolen,Stølen",61.282619999999994,5.6434,S,FRM,NO,,46.0,4646.0,,,0,,480,Europe/Oslo,2019-12-12
588641,9833850,Støleggsetra,Stoleggsetra,"Stoleggsaetra,Stoleggsetra,Stolen,Støleggsetra,Støleggsætra,Stølen",62.466840000000005,9.45525,S,FRM,NO,,21.0,5021.0,,,0,,900,Europe/Oslo,2018-05-08
588642,9833851,Stølen,Stolen,"Stolen,Stølen",62.457190000000004,9.40575,S,FRM,NO,,21.0,5021.0,,,0,,930,Europe/Oslo,2018-05-08
590164,9835373,Stølen,Stolen,"Stolen,Stølen",63.41019,9.7025,S,FRM,NO,,21.0,5059.0,,,0,,300,Europe/Oslo,2019-12-14
590378,9835587,Stølen,Stolen,"Soroppedalsstoylen,Stolen,Stølen,Søroppedalsstøylen",61.96122,5.07251,S,FRM,NO,,46.0,4602.0,,,0,,280,Europe/Oslo,2019-12-12
590400,9835609,Stølen,Stolen,"Stolen,Stølen",60.83129,5.43079,S,FRM,NO,,46.0,4634.0,,,0,,522,Europe/Oslo,2019-12-12
590411,9835620,Stølen,Stolen,"Stolen,Stølen",60.83351999999999,5.529719999999999,S,FRM,NO,,46.0,4634.0,,,0,,200,Europe/Oslo,2019-12-12
590413,9835622,Stølen,Stolen,"Stolen,Stølen",60.920519999999996,5.49948,S,FRM,NO,,46.0,4634.0,,,0,,540,Europe/Oslo,2019-12-12
590418,9835627,Stølen,Stolen,"Stolen,Stølen",60.84395,5.21265,S,FRM,NO,,46.0,4634.0,,,0,,-9999,Europe/Oslo,2019-12-12
590983,9836192,Stølen,Stolen,"Stolen,Stølen",58.3807,6.575810000000001,S,FRM,NO,,14.0,1112.0,,,0,,305,Europe/Oslo,2014-11-11
590985,9836194,Stølen,Stolen,"Stolen,Stølen",58.39499,6.546930000000001,S,FRM,NO,,14.0,1112.0,,,0,,340,Europe/Oslo,2014-11-11
590990,9836199,Stølen,Stolen,"Stolen,Stølen",58.45485,6.50356,S,FRM,NO,,14.0,1112.0,,,0,,464,Europe/Oslo,2014-11-11
591138,9836347,Stølen,Stolen,"Stolen,Stølen",59.75039,5.26468,S,FRM,NO,,46.0,4613.0,,,0,,35,Europe/Oslo,2019-12-12
591378,9836587,Stølen,Stolen,"Stolen,Stølen",61.393980000000006,7.463439999999999,S,FRM,NO,,46.0,4644.0,,,0,,460,Europe/Oslo,2019-12-12
591694,9836903,Stølen,Stolen,"Stolen,Stølen",61.65116999999999,5.13057,S,FRM,NO,,46.0,4602.0,,,0,,440,Europe/Oslo,2019-12-12
591731,9836940,Stølen,Stolen,"Stolen,Stølen",61.56414,4.82196,S,FRM,NO,,46.0,4602.0,,,0,,3,Europe/Oslo,2019-12-12
591814,9837023,Stølen,Stolen,"Stolen,Stølen",61.427659999999996,5.98059,S,FRM,NO,,46.0,4647.0,,,0,,180,Europe/Oslo,2019-12-12
591972,9837181,Stølen,Stolen,"Stolen,Stølen",60.930640000000004,8.40322,S,FRM,NO,,30.0,3042.0,,,0,,735,Europe/Oslo,2019-12-12
592083,9837292,Stølen,Stolen,"Stolen,Stølen",61.32809,5.23747,S,FRM,NO,,46.0,4646.0,,,0,,347,Europe/Oslo,2019-12-12
592404,9837613,Stølen,Stolen,"Stolen,Stølen",62.37254,7.11477,S,FRM,NO,,8.0,1578.0,,,0,,200,Europe/Oslo,2019-12-12
592414,9837623,Stølen,Stolen,"Stolen,Stølen",62.39861,7.21921,S,FRM,NO,,8.0,1578.0,,,0,,560,Europe/Oslo,2019-12-12
592894,9838103,Stølen,Stolen,"Stolen,Stølen",59.811330000000005,5.35628,S,FRM,NO,,46.0,4614.0,,,0,,53,Europe/Oslo,2019-12-12
592951,9838160,Stølen,Stolen,"Stolen,Stølen",59.9333,5.87056,S,FRM,NO,,46.0,4617.0,,,0,,56,Europe/Oslo,2019-12-12
593041,9838250,Stølen,Stolen,"Stolen,Stølen",60.24221,6.636,S,FRM,NO,,46.0,4618.0,,,0,,775,Europe/Oslo,2019-12-12
593307,9838516,Stølen,Stolen,"Stolen,Stølen",62.02765,5.90416,S,FRM,NO,,8.0,1577.0,,,0,,800,Europe/Oslo,2019-12-12
593429,9838639,Stølen,Stolen,"Stolen,Stølen",63.06938,7.77473,S,FRM,NO,,8.0,1505.0,,,0,,160,Europe/Oslo,2014-11-11
593546,9838756,Stølen,Stolen,"Stolen,Stølen",60.532230000000006,5.3604,S,FRM,NO,,46.0,4630.0,,,0,,246,Europe/Oslo,2019-12-12
593550,9838760,Stølen,Stolen,"Stolen,Stølen",60.49066,5.55409,S,FRM,NO,,46.0,4630.0,,,0,,240,Europe/Oslo,2019-12-12
593584,9838794,Stølen,Stolen,"Stolen,Stølen",60.55713000000001,5.29897,S,FRM,NO,,46.0,4631.0,,,0,,80,Europe/Oslo,2019-12-12
593595,9838805,Stølen,Stolen,"Stolen,Stølen",60.73007,5.2666,S,FRM,NO,,46.0,4631.0,,,0,,20,Europe/Oslo,2019-12-12
593625,9838835,Stølen,Stolen,"Stolen,Stølen",60.66352,4.97443,S,FRM,NO,,46.0,4631.0,,,0,,30,Europe/Oslo,2019-12-12
593646,9838856,Stølen,Stolen,"Stolen,Stølen",60.402640000000005,5.20391,S,FRM,NO,,46.0,4627.0,,,0,,40,Europe/Oslo,2019-12-12
593694,9838904,Stølen,Stolen,"Stolen,Stølen",62.20765,7.4322,S,FRM,NO,,8.0,1578.0,,,0,,300,Europe/Oslo,2019-12-12
593697,9838907,Stølen,Stolen,"Stolen,Stølen",62.18563,7.49786,S,FRM,NO,,8.0,1578.0,,,0,,570,Europe/Oslo,2019-12-12
594013,9839223,Stølen,Stolen,"Stolen,Stølen",63.04701,7.479010000000001,S,FRM,NO,,8.0,1554.0,,,0,,10,Europe/Oslo,2014-11-11
594244,9839454,Stølen,Stolen,"Stolen,Stølen",63.20007,8.43422,S,FRM,NO,,8.0,1576.0,,,0,,400,Europe/Oslo,2014-11-11
594322,9839532,Stølen,Stolen,"Stolen,Stølen",62.15589,5.27468,S,FRM,NO,,46.0,4649.0,,,0,,220,Europe/Oslo,2019-12-12
594718,9839929,Stølen,Stolen,"Stolen,Stølen",69.235,18.07704,S,FRM,NO,,54.0,5421.0,,,0,,88,Europe/Oslo,2019-12-12
595858,9841069,Stølen,Stolen,"Stolen,Stølen",59.06005,6.04756,S,FRM,NO,,14.0,1130.0,,,0,,258,Europe/Oslo,2014-11-11
598790,9844062,Stølen,Stolen,"Stolen,Stølen",60.179730000000006,6.5187,S,FRM,NO,,46.0,4618.0,,,0,,320,Europe/Oslo,2019-12-12
80953,9049810,Størm,Storm,"Storholmen,Storm,Størm",58.62914,9.07891,T,ISLET,NO,,42.0,4213.0,,,0,,3,Europe/Oslo,2019-12-12
57964,8558217,Stortinget,Stortinget,Stortinget,59.91279,10.74189,S,RSTN,NO,,12.0,301.0,,,0,,31,Europe/Oslo,2013-07-04
11650,3135451,Sunde,Sunde,"Sund,Sunde",61.5,4.96667,P,PPL,NO,NO,46.0,4602.0,,,0,,-9999,Europe/Oslo,2019-12-12
11654,3135455,Sunde,Sunde,Sunde,58.96666999999999,5.6,P,PPL,NO,,14.0,1103.0,,,0,,7,Europe/Oslo,2016-03-10
12510,3136319,Storesunde,Storesunde,"Storesunde,Sunde",61.933330000000005,6.88333,P,PPL,NO,NO,46.0,4651.0,,,0,,100,Europe/Oslo,2019-12-12
55458,8532338,Sunde,Sunde,Sunde,58.964980000000004,5.60839,S,CH,NO,,14.0,1103.0,,,0,,24,Europe/Oslo,2013-05-28
56557,8556810,Sunde skule,Sunde skule,Sunde skule,58.83955,9.09581,S,SCH,NO,,42.0,4211.0,,,0,,54,Europe/Oslo,2019-12-12
57729,8557982,Sunde skole,Sunde skole,Sunde skole,58.295159999999996,6.66895,S,SCH,NO,,42.0,4207.0,,,0,,16,Europe/Oslo,2019-12-12
59472,8585250,Sunde,Sunde,Sunde,61.75789,6.812469999999999,S,BDG,NO,,46.0,4651.0,,,0,,84,Europe/Oslo,2019-12-12
59780,8585558,Sunde bru,Sunde bru,Sunde bru,58.236180000000004,8.06137,S,BDG,NO,,42.0,4204.0,,,0,,37,Europe/Oslo,2019-12-12
63756,8589539,Sunde,Sunde,Sunde,58.838190000000004,9.08736,S,BDG,NO,,42.0,4211.0,,,0,,42,Europe/Oslo,2019-12-12
63870,8589653,Sunde,Sunde,Sunde,58.613040000000005,8.58809,S,BDG,NO,,42.0,4214.0,,,0,,174,Europe/Oslo,2019-12-12
64868,8590653,Sunde,Sunde,Sunde,58.96095,5.62397,S,BDG,NO,,14.0,1103.0,,,0,,28,Europe/Oslo,2013-07-26
65779,8591567,Sunde,Sunde,Sunde,59.80536,5.98223,S,BDG,NO,,46.0,4617.0,,,0,,77,Europe/Oslo,2019-12-12
65780,8591568,Sunde,Sunde,Sunde,59.83583,5.70991,S,BDG,NO,,46.0,4617.0,,,0,,1,Europe/Oslo,2019-12-12
66854,8592644,Sunde,Sunde,Sunde,61.37985,5.53569,S,BDG,NO,,46.0,4647.0,,,0,,86,Europe/Oslo,2019-12-12
296586,9416731,Sunde,Sunde,Sunde,60.659169999999996,10.96774,S,FRM,NO,,34.0,3442.0,,,0,,123,Europe/Oslo,2019-12-12
304843,9424996,Sunde,Sunde,Sunde,61.427369999999996,5.931769999999999,S,FRM,NO,,46.0,4647.0,,,0,,60,Europe/Oslo,2019-12-12
306370,9426523,Sunde,Sunde,Sunde,61.5022,4.96552,S,FRM,NO,,46.0,4602.0,,,0,,40,Europe/Oslo,2019-12-12
306553,9426706,Sunde,Sunde,Sunde,61.579209999999996,5.90487,S,FRM,NO,,46.0,4647.0,,,0,,240,Europe/Oslo,2019-12-12
306646,9426799,Sunde,Sunde,Sunde,61.543209999999995,6.46547,S,FRM,NO,,46.0,4647.0,,,0,,207,Europe/Oslo,2019-12-12
308455,9428608,Sunde,Sunde,Sunde,61.86486,9.10474,S,FRM,NO,,34.0,3435.0,,,0,,540,Europe/Oslo,2019-12-12
309292,9429449,Sunde,Sunde,Sunde,62.24813,5.91019,S,FRM,NO,,8.0,1516.0,,,0,,-9999,Europe/Oslo,2014-09-04
317446,9437656,Sunde,Sunde,Sunde,63.60915,10.02174,S,FRM,NO,,21.0,5054.0,,,0,,58,Europe/Oslo,2018-05-08
344128,9464387,Sunde,Sunde,Sunde,69.42055,29.986359999999998,S,FRM,NO,,54.0,5444.0,,,0,,21,Europe/Oslo,2019-12-12
364892,9485215,Sunde,Sunde,Sunde,59.120709999999995,10.281089999999999,S,FRM,NO,,38.0,3804.0,,,0,,6,Europe/Oslo,2019-12-12
364893,9485216,"Sunde,nordre","Sunde,nordre",Sunde nordre,59.12449,10.28623,S,FRM,NO,,38.0,3804.0,,,0,,8,Europe/Oslo,2019-12-12
364911,9485234,"Sunde,søndre","Sunde,sondre","Sunde sondre,Sunde søndre",59.116690000000006,10.2833,S,FRM,NO,,38.0,3804.0,,,0,,7,Europe/Oslo,2019-12-12
370813,9491221,Sunde,Sunde,Sunde,58.409319999999994,7.531860000000001,S,FRM,NO,,42.0,4205.0,,,0,,98,Europe/Oslo,2019-12-12
373387,9493798,Sunde,Sunde,Sunde,58.09228,6.783339999999999,S,FRM,NO,,42.0,4206.0,,,0,,38,Europe/Oslo,2019-12-12
376673,9497979,Sunde,Sunde,Sunde,58.63276,5.61294,S,FRM,NO,,14.0,1119.0,,,0,,29,Europe/Oslo,2014-09-07
382776,9537825,Sunde,Sunde,Sunde,59.79419,5.96165,P,PPL,NO,,46.0,4617.0,,,0,,11,Europe/Oslo,2019-12-12
581369,9824989,Sunde,Sunde,Sunde,62.419909999999994,6.328119999999999,S,FRM,NO,,8.0,1531.0,,,0,,100,Europe/Oslo,2014-11-10
581729,9825349,Sunde,Sunde,Sunde,59.43338000000001,9.309619999999999,S,FRM,NO,,38.0,3817.0,,,0,,34,Europe/Oslo,2019-12-12
581842,9825462,Sunde,Sunde,Sunde,60.5415,5.23379,S,FRM,NO,,46.0,4631.0,,,0,,1,Europe/Oslo,2019-12-12
583235,9826855,Sunde,Sunde,Sunde,59.44089,9.31744,S,FRM,NO,,38.0,3817.0,,,0,,76,Europe/Oslo,2019-12-12
121214,9151181,Sverige,Sverige,Sverige,60.37888,10.75128,T,ISL,NO,,34.0,3446.0,,,0,,546,Europe/Oslo,2019-12-12
293263,9413401,Sverige,Sverige,Sverige,60.301590000000004,10.46983,S,FRM,NO,,30.0,3054.0,,,0,,313,Europe/Oslo,2019-12-12
11157,3134955,Synes,Synes,"Synes,Synnes",62.537780000000005,6.0281199999999995,P,PPL,NO,,8.0,1532.0,,,0,,1,Europe/Oslo,2013-07-05
361056,9481375,Altanen,Altanen,"Altanen,Ta",68.77,17.80409,S,FRM,NO,,54.0,5415.0,,,0,,67,Europe/Oslo,2019-12-12
502919,9717042,Tå,Ta,"Ta,Tå",59.234519999999996,5.44191,T,RK,NO,,14.0,1145.0,,,0,,-9999,Europe/Oslo,2014-10-13
326802,9447043,Tandberg,Tandberg,Tandberg,59.59619,10.19465,S,FRM,NO,,38.0,3802.0,,,0,,22,Europe/Oslo,2019-12-12
353858,9474164,Busop,Busop,"Busop,Tandberg",59.93388,10.458089999999999,S,FRM,NO,,30.0,3024.0,,,0,,107,Europe/Oslo,2019-12-12
292269,9404021,Torvet,Torvet,"Torget,Torvet",59.809090000000005,10.69078,P,PPL,NO,,30.0,3023.0,,,0,,89,Europe/Oslo,2019-12-12
320624,9440858,Torvet,Torvet,Torvet,59.38176,11.06979,S,FRM,NO,,30.0,3003.0,,,0,,168,Europe/Oslo,2019-12-12
323055,9443289,Torvet,Torvet,Torvet,59.72166,10.99811,S,FRM,NO,,30.0,3028.0,,,0,,163,Europe/Oslo,2019-12-12
350874,9471169,Torvet,Torvet,Torvet,59.08975,7.54292,S,FRM,NO,,42.0,4221.0,,,0,,252,Europe/Oslo,2019-12-12
371780,9492190,Torvet,Torvet,Torvet,59.68703000000001,10.93559,S,FRM,NO,,30.0,3020.0,,,0,,173,Europe/Oslo,2019-12-12
401528,9559165,Torvet,Torvet,Torvet,62.7709,7.346430000000001,H,MRSH,NO,,8.0,1506.0,,,0,,280,Europe/Oslo,2019-12-12
423395,9581316,Torvet,Torvet,Torvet,59.96807,11.41558,H,MRSH,NO,,30.0,3026.0,,,0,,229,Europe/Oslo,2019-12-12
20530,3144443,Tredjevatnet,Tredjevatnet,"Nord Bresjavand,Nord Bresjavatnet,Tredje Bresjevatnet,Tredjevatnet",68.40422,15.532520000000002,H,LK,NO,NO,9.0,1851.0,,,0,,80,Europe/Oslo,2013-07-04
